
 num     #instances         #bytes  class name
6646:             1             16  scala.collection.mutable.MutableList$
6647:             1             16  scala.collection.mutable.PriorityQueue$
6648:             1             16  scala.collection.mutable.Seq$
6649:             1             16  scala.collection.mutable.Set$
6650:             1             16  scala.collection.mutable.StringBuilder
6651:             1             16  scala.collection.mutable.StringBuilder$
6652:             1             16  scala.collection.mutable.TreeSet$
6653:             1             16  scala.collection.mutable.WeakHashMap$
6654:             1             16  scala.collection.mutable.WrappedArray$
6655:             1             16  scala.collection.package$
6656:             1             16  scala.collection.parallel.ExecutionContextTaskSupport$
6657:             1             16  scala.collection.parallel.ParSeq$
6658:             1             16  scala.collection.parallel.immutable.ParSeq$
6659:             1             16  scala.collection.parallel.immutable.ParVector$
6660:             1             16  scala.compat.Platform$
6661:             1             16  scala.concurrent.Await$
6662:             1             16  scala.concurrent.AwaitPermission$
6663:             1             16  scala.concurrent.BlockContext$
6664:             1             16  scala.concurrent.BlockContext$DefaultBlockContext$
6665:             1             16  scala.concurrent.ExecutionContext$
6666:             1             16  scala.concurrent.Future$
6667:             1             16  scala.concurrent.Future$InternalCallbackExecutor$
6668:             1             16  scala.concurrent.Promise$
6669:             1             16  scala.concurrent.duration.Duration$$anon$1
6670:             1             16  scala.concurrent.duration.Duration$$anon$2
6671:             1             16  scala.concurrent.duration.Duration$$anon$3
6672:             1             16  scala.concurrent.duration.Duration$$anonfun$3
6673:             1             16  scala.concurrent.duration.package$DurationInt$
6674:             1             16  scala.concurrent.duration.package$DurationLong$
6675:             1             16  scala.concurrent.forkjoin.ForkJoinPool$DefaultForkJoinWorkerThreadFactory
6676:             1             16  scala.concurrent.forkjoin.ForkJoinPool$Submitter
6677:             1             16  scala.concurrent.impl.ExecutionContextImpl$
6678:             1             16  scala.concurrent.impl.Future$
6679:             1             16  scala.concurrent.impl.Promise$
6680:             1             16  scala.concurrent.impl.Promise$DefaultPromise
6681:             1             16  scala.concurrent.package$
6682:             1             16  scala.io.Source$
6683:             1             16  scala.math.Equiv$
6684:             1             16  scala.math.Fractional$
6685:             1             16  scala.math.Integral$
6686:             1             16  scala.math.LowPriorityOrderingImplicits$$anon$6
6687:             1             16  scala.math.Numeric$
6688:             1             16  scala.math.Numeric$BigDecimalAsIfIntegral$
6689:             1             16  scala.math.Numeric$BigIntIsIntegral$
6690:             1             16  scala.math.Numeric$ByteIsIntegral$
6691:             1             16  scala.math.Numeric$CharIsIntegral$
6692:             1             16  scala.math.Numeric$DoubleAsIfIntegral$
6693:             1             16  scala.math.Numeric$DoubleIsFractional$
6694:             1             16  scala.math.Numeric$FloatAsIfIntegral$
6695:             1             16  scala.math.Numeric$FloatIsFractional$
6696:             1             16  scala.math.Numeric$IntIsIntegral$
6697:             1             16  scala.math.Numeric$LongIsIntegral$
6698:             1             16  scala.math.Numeric$ShortIsIntegral$
6699:             1             16  scala.math.Ordered$
6700:             1             16  scala.math.Ordering$
6701:             1             16  scala.math.Ordering$BigDecimal$
6702:             1             16  scala.math.Ordering$BigInt$
6703:             1             16  scala.math.Ordering$Boolean$
6704:             1             16  scala.math.Ordering$Byte$
6705:             1             16  scala.math.Ordering$Char$
6706:             1             16  scala.math.Ordering$Double$
6707:             1             16  scala.math.Ordering$Float$
6708:             1             16  scala.math.Ordering$Int$
6709:             1             16  scala.math.Ordering$Long$
6710:             1             16  scala.math.Ordering$Short$
6711:             1             16  scala.math.Ordering$String$
6712:             1             16  scala.package$$anon$1
6713:             1             16  scala.ref.WeakReference$
6714:             1             16  scala.reflect.NoManifest$
6715:             1             16  scala.reflect.api.Exprs$Expr$
6716:             1             16  scala.reflect.api.Internals$CompatToken
6717:             1             16  scala.reflect.api.Liftables$Liftable$
6718:             1             16  scala.reflect.api.Liftables$Unliftable$
6719:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$1
6720:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$10
6721:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$11
6722:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$12
6723:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$13
6724:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$14
6725:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$15
6726:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$2
6727:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$3
6728:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$4
6729:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$5
6730:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$6
6731:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$7
6732:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$8
6733:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$9
6734:             1             16  scala.reflect.internal.AnnotationInfos$Annotation$
6735:             1             16  scala.reflect.internal.AnnotationInfos$ScalaSigBytes$
6736:             1             16  scala.reflect.internal.AnnotationInfos$ThrownException$
6737:             1             16  scala.reflect.internal.AnnotationInfos$UnmappableAnnotArg$
6738:             1             16  scala.reflect.internal.ClassfileConstants$FlagTranslation$
6739:             1             16  scala.reflect.internal.Constants$Constant$
6740:             1             16  scala.reflect.internal.Definitions$DefinitionsClass$MacroContextType$
6741:             1             16  scala.reflect.internal.FatalError$
6742:             1             16  scala.reflect.internal.FreshNames$FreshNameExtractor$
6743:             1             16  scala.reflect.internal.Internals$$anon$4
6744:             1             16  scala.reflect.internal.Kinds$KindErrors$
6745:             1             16  scala.reflect.internal.Kinds$ProperTypeKind$
6746:             1             16  scala.reflect.internal.Kinds$inferKind$
6747:             1             16  scala.reflect.internal.MissingRequirementError$
6748:             1             16  scala.reflect.internal.Positions$Range$
6749:             1             16  scala.reflect.internal.Precedence$
6750:             1             16  scala.reflect.internal.ReificationSupport$ReificationSupportImpl$FlagsRepr$
6751:             1             16  scala.reflect.internal.Scopes$LookupAmbiguous$
6752:             1             16  scala.reflect.internal.Scopes$LookupInaccessible$
6753:             1             16  scala.reflect.internal.Scopes$LookupSucceeded$
6754:             1             16  scala.reflect.internal.Scopes$Scope$
6755:             1             16  scala.reflect.internal.StdAttachments$BackquotedIdentifierAttachment$
6756:             1             16  scala.reflect.internal.StdAttachments$CompoundTypeTreeOriginalAttachment$
6757:             1             16  scala.reflect.internal.StdAttachments$ForAttachment$
6758:             1             16  scala.reflect.internal.StdAttachments$SubpatternsAttachment$
6759:             1             16  scala.reflect.internal.StdAttachments$SyntheticUnitAttachment$
6760:             1             16  scala.reflect.internal.StdCreators$FixedMirrorTreeCreator$
6761:             1             16  scala.reflect.internal.StdCreators$FixedMirrorTypeCreator$
6762:             1             16  scala.reflect.internal.Symbols$CyclicReference$
6763:             1             16  scala.reflect.internal.Symbols$SymbolKind$
6764:             1             16  scala.reflect.internal.Symbols$SymbolOps$
6765:             1             16  scala.reflect.internal.TreeInfo$Applied$
